index,accuracy,latitude,longitude,timestamp,tdiff,geodist,location,day,week,month,year,visit_time
211,28,19.0550277,72.8520922,2018-02-21 16:34:29.011,332,5453,"(19.0550277, 72.852092200000001)",2,8,2,2018,1504
212,37,19.0550277,72.8520922,2018-02-21 17:43:45.039,1874,0,"(19.0550277, 72.852092200000001)",2,8,2,2018,2961
213,44,19.0127202,72.8255501,2018-02-21 18:39:09.062,359,5453,"(19.0127202, 72.825550100000001)",2,8,2,2018,1542
214,42,19.0554551,72.8510101,2018-02-21 20:01:26.599,1655,5437,"(19.0554551, 72.851010099999996)",2,8,2,2018,4713
215,39,19.0554551,72.8510101,2018-02-22 01:52:44.324,16357,0,"(19.0554551, 72.851010099999996)",3,8,2,2018,2438
216,37,19.0554551,72.8510101,2018-02-22 02:45:26.155,360,123,"(19.0554551, 72.851010099999996)",3,8,2,2018,365
217,31,19.1071193,72.8369326,2018-02-22 04:17:41.508,60,282,"(19.107119300000001, 72.836932599999997)",3,8,2,2018,27633
218,28,19.0544937,72.8522405,2018-02-22 12:34:35.078,121,590,"(19.054493699999998, 72.852240499999994)",3,8,2,2018,1786
219,44,19.0546453,72.8523154,2018-02-22 13:26:05.470,1301,0,"(19.054645300000001, 72.852315399999995)",3,8,2,2018,9880
220,39,19.0127202,72.8255501,2018-02-22 16:19:14.802,480,5453,"(19.0127202, 72.825550100000001)",3,8,2,2018,2475
221,47,19.0554551,72.8510101,2018-02-22 18:00:42.064,3609,5437,"(19.0554551, 72.851010099999996)",3,8,2,2018,22077
222,47,19.0554551,72.8510101,2018-02-23 01:25:17.264,1442,0,"(19.0554551, 72.851010099999996)",4,8,2,2018,2559
223,30,19.0546881,72.8521237,2018-02-23 02:16:59.204,538,145,"(19.0546881, 72.852123700000007)",4,8,2,2018,1033
224,26,19.1073471,72.837225,2018-02-23 03:22:06.187,121,314,"(19.107347099999998, 72.837225000000004)",4,8,2,2018,17822
225,29,19.1072355,72.8371615,2018-02-23 08:59:35.021,2382,8,"(19.107235500000002, 72.837161499999993)",4,8,2,2018,6531
226,23,19.1072372,72.837146,2018-02-23 11:24:08.273,2132,8,"(19.1072372, 72.837146000000004)",4,8,2,2018,4122
227,33,19.0993727,72.8739897,2018-02-23 13:19:53.528,301,58,"(19.0993727, 72.873989699999996)",4,8,2,2018,505
228,28,19.0546762,72.8523133,2018-02-23 14:20:44.132,124,5432,"(19.054676199999999, 72.852313300000006)",4,8,2,2018,2219
229,29,19.0550277,72.8520922,2018-02-23 15:02:00.395,121,5453,"(19.0550277, 72.852092200000001)",4,8,2,2018,3185
230,16,19.0550277,72.8520922,2018-02-23 16:00:59.601,101,5453,"(19.0550277, 72.852092200000001)",4,8,2,2018,2997
231,30,19.1072563,72.8369698,2018-02-25 03:56:40.727,57,291,"(19.1072563, 72.836969800000006)",6,8,2,2018,11566
232,50,19.0549626,72.8521019,2018-02-25 07:38:41.887,250,56,"(19.0549626, 72.852101899999994)",6,8,2,2018,2625
233,42,19.0127202,72.8255501,2018-02-25 08:53:50.384,1518,5420,"(19.0127202, 72.825550100000001)",6,8,2,2018,834
234,16,19.0550277,72.8520922,2018-02-25 11:26:53.320,4419,53,"(19.0550277, 72.852092200000001)",6,8,2,2018,2037
235,37,19.0554551,72.8510101,2018-02-25 12:22:28.277,1290,123,"(19.0554551, 72.851010099999996)",6,8,2,2018,4713
236,30,19.0546336,72.8522871,2018-02-25 13:53:04.107,712,162,"(19.054633599999999, 72.852287099999998)",6,8,2,2018,376
237,39,19.0127202,72.8255501,2018-02-25 14:02:06.148,164,5429,"(19.0127202, 72.825550100000001)",6,8,2,2018,495
238,30,19.0546356,72.8523135,2018-02-25 14:16:33.393,371,5428,"(19.054635600000001, 72.852313499999994)",6,8,2,2018,1920
239,27,19.0546482,72.8521599,2018-02-25 15:20:59.305,374,5421,"(19.054648199999999, 72.852159900000004)",6,8,2,2018,1008
240,26,19.0550277,72.8520922,2018-02-25 16:18:17.186,2309,5453,"(19.0550277, 72.852092200000001)",6,8,2,2018,376
241,47,19.0554551,72.8510101,2018-02-25 16:52:01.129,526,5437,"(19.0554551, 72.851010099999996)",6,8,2,2018,1219
242,31,19.0546275,72.8521949,2018-02-26 01:38:55.978,30394,155,"(19.054627499999999, 72.852194900000001)",0,9,2,2018,700
243,42,19.0554551,72.8510101,2018-02-26 03:15:07.708,5070,159,"(19.0554551, 72.851010099999996)",0,9,2,2018,315
244,31,19.0546387,72.8523165,2018-02-26 03:22:24.443,121,165,"(19.054638700000002, 72.852316500000001)",0,9,2,2018,1643
245,34,19.0547139,72.8524228,2018-02-26 05:13:28.472,2308,17,"(19.054713899999999, 72.852422799999999)",0,9,2,2018,2850
246,28,18.9294051,72.8312378,2018-02-26 07:01:28.946,64,55,"(18.9294051, 72.831237799999997)",0,9,2,2018,4761
247,30,18.9288784,72.8313669,2018-02-26 08:23:06.370,119,80,"(18.928878399999999, 72.831366900000006)",0,9,2,2018,302
248,27,19.0544864,72.8522743,2018-02-26 09:28:21.873,60,103,"(19.054486399999998, 72.852274300000005)",0,9,2,2018,13797
249,28,19.0617094,72.8494514,2018-02-26 16:03:56.495,186,210,"(19.061709400000002, 72.849451400000007)",0,9,2,2018,365
250,27,19.0588271,72.8481002,2018-02-26 16:24:25.839,862,321,"(19.058827099999998, 72.848100200000005)",0,9,2,2018,606
251,29,19.0550277,72.8520922,2018-02-26 17:44:45.735,489,5453,"(19.0550277, 72.852092200000001)",0,9,2,2018,757
252,43,19.0545691,72.8520579,2018-02-26 20:57:59.064,10833,51,"(19.054569099999998, 72.852057900000005)",0,9,2,2018,2228
253,37,19.0546165,72.8519666,2018-02-26 22:08:07.128,1978,8,"(19.054616500000002, 72.851966599999997)",0,9,2,2018,1140
254,30,19.0543388,72.8519848,2018-02-27 01:14:21.148,8228,34,"(19.0543388, 72.851984799999997)",1,9,2,2018,1191
255,27,19.0543679,72.8519674,2018-02-27 01:57:22.077,1387,9,"(19.054367899999999, 72.851967400000007)",1,9,2,2018,630
256,28,19.107239,72.8369753,2018-02-27 03:22:48.649,60,143,"(19.107239, 72.836975300000006)",1,9,2,2018,24203
257,30,19.0545812,72.8521855,2018-02-27 10:52:22.255,2687,6034,"(19.054581200000001, 72.852185500000004)",1,9,2,2018,6435
258,28,19.0590847,72.8477091,2018-02-27 13:21:51.994,297,233,"(19.0590847, 72.847709100000003)",1,9,2,2018,494
259,46,19.0550695,72.8517388,2018-02-27 13:37:57.841,470,601,"(19.055069499999998, 72.851738800000007)",1,9,2,2018,898
260,28,19.0545944,72.8523182,2018-02-27 14:25:11.158,1932,22,"(19.054594399999999, 72.852318199999999)",1,9,2,2018,2704
261,34,19.0543685,72.8520875,2018-02-27 15:46:03.552,2145,37,"(19.054368499999999, 72.852087499999996)",1,9,2,2018,1088
262,16,19.0550277,72.8520922,2018-02-27 16:27:41.206,1408,43,"(19.0550277, 72.852092200000001)",1,9,2,2018,5880
263,10,19.0853828,72.8455424,2018-02-28 05:58:19.000,31,130,"(19.085382800000001, 72.845542399999999)",2,9,2,2018,399
264,23,19.1072078,72.8372267,2018-02-28 06:24:08.613,395,385,"(19.107207800000001, 72.837226700000002)",2,9,2,2018,4313
265,50,19.1072018,72.8371479,2018-02-28 08:19:03.220,2574,8,"(19.107201799999999, 72.837147900000005)",2,9,2,2018,486
266,29,19.1072063,72.8370809,2018-02-28 08:49:26.552,1211,53,"(19.107206300000001, 72.837080900000004)",2,9,2,2018,2430
267,17,19.1072078,72.8372267,2018-02-28 10:17:21.221,2841,0,"(19.107207800000001, 72.837226700000002)",2,9,2,2018,1197
268,27,19.0544834,72.8522732,2018-02-28 11:54:06.937,120,172,"(19.054483399999999, 72.852273199999999)",2,9,2,2018,9445
269,30,19.0546932,72.8523197,2018-03-01 01:15:12.487,38591,35,"(19.054693199999999, 72.852319699999995)",3,9,3,2018,492
270,32,19.0544672,72.8520023,2018-03-01 02:00:10.293,2205,4,"(19.054467200000001, 72.852002299999995)",3,9,3,2018,363
271,47,19.1072372,72.837146,2018-03-01 03:18:54.535,624,3159,"(19.1072372, 72.837146000000004)",3,9,3,2018,10373
272,23,19.1071976,72.8371871,2018-03-01 07:29:44.974,4654,3,"(19.107197599999999, 72.837187099999994)",3,9,3,2018,8612
273,42,19.0550277,72.8520922,2018-03-01 10:36:00.713,252,58,"(19.0550277, 72.852092200000001)",3,9,3,2018,15417
274,29,19.0607114,72.8498224,2018-03-01 15:01:34.088,243,762,"(19.060711399999999, 72.849822399999994)",3,9,3,2018,492
275,28,19.0545864,72.853616,2018-03-01 15:37:47.265,974,163,"(19.054586400000002, 72.853616000000002)",3,9,3,2018,1299
276,34,19.0546158,72.8521162,2018-03-01 16:01:39.099,128,138,"(19.054615800000001, 72.852116199999998)",3,9,3,2018,2186
277,33,19.0127202,72.8255501,2018-03-01 21:27:27.511,17357,5418,"(19.0127202, 72.825550100000001)",3,9,3,2018,740
278,29,19.0544923,72.8522906,2018-03-02 04:03:30.770,23022,5413,"(19.0544923, 72.852290600000003)",4,9,3,2018,860
279,29,19.0546162,72.8521315,2018-03-02 04:38:18.817,1224,15,"(19.054616200000002, 72.852131499999999)",4,9,3,2018,1904
280,29,19.0546919,72.8520918,2018-03-02 06:35:31.882,5128,18,"(19.054691900000002, 72.852091799999997)",4,9,3,2018,39056
281,30,19.0546742,72.8523423,2018-03-03 00:42:53.479,26083,55,"(19.054674200000001, 72.852342300000004)",5,9,3,2018,1876
282,29,19.1072034,72.8368179,2018-03-03 01:31:39.956,70,361,"(19.1072034, 72.8368179)",5,9,3,2018,15357
283,27,19.1100579,72.8375442,2018-03-03 05:54:31.888,258,204,"(19.110057900000001, 72.837544199999996)",5,9,3,2018,2205
284,28,19.1072111,72.8372285,2018-03-03 06:39:36.302,253,64,"(19.107211100000001, 72.837228499999995)",5,9,3,2018,5829
285,27,19.0546592,72.8522832,2018-03-03 08:44:22.341,122,98,"(19.0546592, 72.852283200000002)",5,9,3,2018,11754
286,16,19.0546966,72.8520955,2018-03-03 12:29:20.256,1707,0,"(19.0546966, 72.852095500000004)",5,9,3,2018,311
287,16,19.0546966,72.8520955,2018-03-03 12:55:41.330,1269,0,"(19.0546966, 72.852095500000004)",5,9,3,2018,9021
288,31,19.0545714,72.8522532,2018-03-03 17:02:02.808,256,5517,"(19.0545714, 72.852253200000007)",5,9,3,2018,1370
289,16,19.0546966,72.8520955,2018-03-03 17:48:11.973,1397,22,"(19.0546966, 72.852095500000004)",5,9,3,2018,3410
290,29,19.0548015,72.8521035,2018-03-04 03:08:14.678,30182,12,"(19.0548015, 72.852103499999998)",6,9,3,2018,8205
291,29,19.054703,72.8520948,2018-03-04 05:49:28.076,1445,28,"(19.054703, 72.852094800000003)",6,9,3,2018,3324
292,28,19.0546122,72.8522863,2018-03-04 07:17:01.647,1918,21,"(19.054612200000001, 72.852286300000003)",6,9,3,2018,32027
293,47,19.0549086,72.8521153,2018-03-05 01:09:37.747,32242,0,"(19.054908600000001, 72.852115299999994)",0,10,3,2018,8166
294,34,19.1071607,72.8368955,2018-03-05 03:48:47.607,60,350,"(19.107160700000001, 72.836895499999997)",0,10,3,2018,24625
295,29,19.0544771,72.852291,2018-03-05 11:30:37.335,59,219,"(19.0544771, 72.852290999999994)",0,10,3,2018,21161
296,29,19.0548731,72.8521367,2018-03-05 17:54:11.814,1788,2,"(19.054873099999998, 72.852136700000003)",0,10,3,2018,1480
297,30,19.0547324,72.8521036,2018-03-06 00:26:20.705,22047,18,"(19.054732399999999, 72.852103600000007)",1,10,3,2018,627
298,50,19.1072386,72.8371189,2018-03-06 01:32:23.183,76,368,"(19.107238599999999, 72.837118899999993)",1,10,3,2018,1409
299,27,19.1072094,72.8371501,2018-03-06 02:53:21.536,1232,2,"(19.107209399999999, 72.837150100000002)",1,10,3,2018,7130
300,47,19.1071973,72.8373335,2018-03-06 05:29:39.736,2238,12,"(19.107197299999999, 72.8373335)",1,10,3,2018,11297
301,29,19.0546239,72.8521239,2018-03-06 09:45:11.320,1901,9,"(19.054623899999999, 72.852123899999995)",1,10,3,2018,361
302,29,19.0546017,72.8521037,2018-03-06 10:35:44.523,1463,19,"(19.054601699999999, 72.852103700000001)",1,10,3,2018,1090
303,27,19.0544889,72.8522985,2018-03-06 14:12:59.886,119,72,"(19.054488899999999, 72.852298500000003)",1,10,3,2018,11128
304,47,19.0549101,72.8521023,2018-03-06 17:54:44.298,2144,15,"(19.054910100000001, 72.852102299999999)",1,10,3,2018,549
305,16,19.0547757,72.8520973,2018-03-07 02:31:26.794,2566,30,"(19.0547757, 72.852097299999997)",2,10,3,2018,3985
306,29,19.1070417,72.8369528,2018-03-07 04:04:31.288,59,364,"(19.1070417, 72.836952800000006)",2,10,3,2018,7365
307,28,19.1075372,72.8373235,2018-03-07 06:52:38.474,2705,38,"(19.107537199999999, 72.837323499999997)",2,10,3,2018,14859
308,26,19.0544738,72.8522955,2018-03-07 11:42:02.719,62,94,"(19.0544738, 72.852295499999997)",2,10,3,2018,1832
309,28,19.0545848,72.8522219,2018-03-07 12:26:37.892,376,5516,"(19.054584800000001, 72.852221900000004)",2,10,3,2018,611
310,29,19.0547697,72.852101,2018-03-07 12:46:44.025,214,5527,"(19.054769700000001, 72.852101000000005)",2,10,3,2018,6149
311,42,19.0549101,72.8521023,2018-03-07 14:54:24.286,1491,0,"(19.054910100000001, 72.852102299999999)",2,10,3,2018,8349
312,28,19.0545931,72.8522964,2018-03-08 01:28:04.164,29660,6,"(19.054593100000002, 72.8522964)",3,10,3,2018,2234
313,36,19.0546707,72.85209,2018-03-08 02:33:42.181,1701,31,"(19.054670699999999, 72.852090000000004)",3,10,3,2018,2537
314,16,19.0547757,72.8520973,2018-03-08 03:55:17.335,2354,35,"(19.0547757, 72.852097299999997)",3,10,3,2018,2537
315,26,19.1072138,72.8373425,2018-03-08 05:52:24.406,2502,1540,"(19.1072138, 72.837342500000005)",3,10,3,2018,4982
316,17,19.1072078,72.8372235,2018-03-08 08:05:38.993,2995,11,"(19.107207800000001, 72.837223499999993)",3,10,3,2018,6269
317,28,19.1072078,72.8372235,2018-03-08 10:21:27.511,1866,0,"(19.107207800000001, 72.837223499999993)",3,10,3,2018,6113
318,30,19.0544836,72.8522879,2018-03-08 12:45:23.494,64,99,"(19.054483600000001, 72.852287899999993)",3,10,3,2018,618
319,27,19.0545621,72.8523237,2018-03-08 14:15:43.158,493,93,"(19.054562099999998, 72.852323699999999)",3,10,3,2018,5816
320,28,19.0547528,72.8521,2018-03-09 02:15:11.868,1989,27,"(19.054752799999999, 72.852099999999993)",4,10,3,2018,5314
321,50,19.1074129,72.836834,2018-03-09 04:14:11.351,127,545,"(19.1074129, 72.836833999999996)",4,10,3,2018,21929
322,16,19.1072078,72.8372235,2018-03-09 10:28:23.915,129,74,"(19.107207800000001, 72.837223499999993)",4,10,3,2018,5689
323,27,19.0544738,72.8522968,2018-03-09 12:45:33.283,60,136,"(19.0544738, 72.852296800000005)",4,10,3,2018,1222
324,30,19.0547998,72.852201,2018-03-09 13:37:45.365,1907,20,"(19.054799800000001, 72.852200999999994)",4,10,3,2018,8735
325,16,19.0547757,72.8520973,2018-03-09 16:28:16.984,1474,0,"(19.0547757, 72.852097299999997)",4,10,3,2018,327
326,30,19.0546671,72.8520705,2018-03-09 17:54:51.861,4866,12,"(19.0546671, 72.852070499999996)",4,10,3,2018,1033
327,27,19.1071841,72.8368923,2018-03-10 01:29:32.274,59,288,"(19.107184100000001, 72.836892300000002)",5,10,3,2018,26784
328,16,19.0547757,72.8520973,2018-03-10 12:16:17.320,10015,30,"(19.0547757, 72.852097299999997)",5,10,3,2018,478
329,35,19.0473086,73.070702,2018-03-10 13:55:26.833,180,222,"(19.047308600000001, 73.070701999999997)",5,10,3,2018,614
330,30,19.0484874,73.0791585,2018-03-10 14:11:54.733,63,118,"(19.048487399999999, 73.079158500000005)",5,10,3,2018,360
331,16,19.0486613,73.0797138,2018-03-10 15:03:55.994,2262,0,"(19.048661299999999, 73.079713799999993)",5,10,3,2018,655
332,29,19.0392391,73.0635837,2018-03-10 15:23:53.796,479,1851,"(19.0392391, 73.063583699999995)",5,10,3,2018,5593
333,26,19.0453489,73.0825033,2018-03-10 17:14:02.688,231,104,"(19.0453489, 73.082503299999999)",5,10,3,2018,17693
334,50,19.0452312,73.0824187,2018-03-11 03:40:21.505,19853,12,"(19.0452312, 73.082418700000005)",6,10,3,2018,31118
335,28,19.0456347,73.0831814,2018-03-11 12:25:11.659,308,79,"(19.045634700000001, 73.083181400000001)",6,10,3,2018,1345
336,28,19.2079752,73.0932664,2018-03-11 13:53:05.409,121,219,"(19.2079752, 73.093266400000005)",6,10,3,2018,4607
337,27,19.0547882,72.8520881,2018-03-11 17:55:56.794,4805,28,"(19.054788200000001, 72.852088100000003)",6,10,3,2018,23791
338,27,19.054639,72.8523024,2018-03-12 01:55:41.123,1292,10,"(19.054639000000002, 72.852302399999999)",0,11,3,2018,2160
339,40,19.1071089,72.8369439,2018-03-12 02:53:09.225,29,101,"(19.1071089, 72.836943899999994)",0,11,3,2018,13569
340,47,19.1073774,72.8371734,2018-03-12 06:42:00.215,117,61,"(19.107377400000001, 72.837173399999998)",0,11,3,2018,8818
341,16,19.1069267,72.8368989,2018-03-12 09:15:28.198,370,53,"(19.106926699999999, 72.836898899999994)",0,11,3,2018,935
342,39,19.0549959,72.8518207,2018-03-12 11:54:57.350,3420,45,"(19.054995900000002, 72.851820700000005)",0,11,3,2018,1179
343,32,19.0548456,72.852095,2018-03-12 13:25:43.511,1354,35,"(19.0548456, 72.852095000000006)",0,11,3,2018,1236
344,16,19.0549006,72.8519437,2018-03-12 15:56:44.640,6615,49,"(19.0549006, 72.851943700000007)",0,11,3,2018,12649
345,50,19.0549561,72.8519376,2018-03-12 21:24:52.379,4079,13,"(19.054956099999998, 72.851937599999999)",0,11,3,2018,7414
346,30,19.0546385,72.8522938,2018-03-13 00:52:44.367,5052,64,"(19.054638499999999, 72.852293799999998)",1,11,3,2018,1579
347,28,19.1072185,72.8369019,2018-03-13 01:37:19.522,29,295,"(19.107218499999998, 72.836901900000001)",1,11,3,2018,2977
348,50,19.1071884,72.8368927,2018-03-13 03:02:34.418,1770,24,"(19.107188399999998, 72.836892700000007)",1,11,3,2018,22768
349,27,19.0547472,72.8521919,2018-03-13 09:46:56.990,122,72,"(19.054747200000001, 72.852191899999994)",1,11,3,2018,6864
350,28,19.0548994,72.8519801,2018-03-13 12:05:33.735,1431,55,"(19.0548994, 72.851980100000006)",1,11,3,2018,1396
351,28,19.0544813,72.8522915,2018-03-13 12:47:44.557,80,75,"(19.054481299999999, 72.852291500000007)",1,11,3,2018,4244
352,30,19.054696,72.8524359,2018-03-13 14:20:59.494,1331,23,"(19.054696, 72.852435900000003)",1,11,3,2018,2278
353,28,19.0545796,72.8522862,2018-03-13 15:24:58.767,1554,19,"(19.0545796, 72.852286199999995)",1,11,3,2018,2153
354,37,19.0547394,72.8524712,2018-03-13 16:05:09.524,120,71,"(19.054739399999999, 72.852471199999997)",1,11,3,2018,1850
355,39,19.0547394,72.8524712,2018-03-13 16:44:51.437,119,58,"(19.054739399999999, 72.852471199999997)",1,11,3,2018,495
356,29,19.0549493,72.851964,2018-03-13 17:39:04.495,2756,58,"(19.054949300000001, 72.851963999999995)",1,11,3,2018,439
357,29,19.0548142,72.8522311,2018-03-13 19:28:39.323,1536,0,"(19.054814199999999, 72.852231099999997)",1,11,3,2018,3379
358,30,19.0545469,72.8521945,2018-03-14 01:32:38.798,18457,36,"(19.054546899999998, 72.852194499999996)",2,11,3,2018,3305
359,29,19.0545423,72.8521966,2018-03-14 03:14:20.764,2794,28,"(19.054542300000001, 72.852196599999999)",2,11,3,2018,906
360,28,19.1072424,72.8368959,2018-03-14 03:58:01.809,63,332,"(19.107242400000001, 72.836895900000002)",2,11,3,2018,24391
361,26,19.0544604,72.8522819,2018-03-14 11:17:53.698,38,80,"(19.0544604, 72.852281899999994)",2,11,3,2018,3153
362,29,19.0547129,72.8522575,2018-03-14 12:37:15.967,1599,12,"(19.054712899999998, 72.852257499999993)",2,11,3,2018,953
363,29,19.0549006,72.8519437,2018-03-14 16:51:18.455,4749,12,"(19.0549006, 72.851943700000007)",2,11,3,2018,5076
364,31,19.0549757,72.8518342,2018-03-14 20:09:23.696,1882,2,"(19.0549757, 72.851834199999999)",2,11,3,2018,2169
365,31,19.0549819,72.8518616,2018-03-14 21:40:46.360,1505,4,"(19.054981900000001, 72.851861600000007)",2,11,3,2018,720
366,28,19.0547173,72.8522001,2018-03-15 01:17:14.872,5244,47,"(19.0547173, 72.852200100000005)",3,11,3,2018,8221
367,29,19.1072193,72.8369538,2018-03-15 03:59:13.390,28,123,"(19.107219300000001, 72.836953800000003)",3,11,3,2018,11756
368,30,19.0220603,72.8563304,2018-03-15 07:59:10.511,132,107,"(19.0220603, 72.856330400000004)",3,11,3,2018,2768
369,30,19.0224731,72.8562766,2018-03-15 08:49:09.001,225,53,"(19.022473099999999, 72.856276600000001)",3,11,3,2018,910
370,27,19.0225441,72.8565112,2018-03-15 09:10:45.631,132,79,"(19.022544100000001, 72.8565112)",3,11,3,2018,3862
371,47,19.0605244,72.8498912,2018-03-15 11:19:28.903,248,384,"(19.060524399999998, 72.849891200000002)",3,11,3,2018,361
372,30,19.0544612,72.8522633,2018-03-15 11:31:30.914,360,686,"(19.054461199999999, 72.852263300000004)",3,11,3,2018,807
373,29,19.0550111,72.851814,2018-03-15 12:28:44.568,125,69,"(19.055011100000002, 72.851814000000005)",3,11,3,2018,19954
374,30,19.0547183,72.8523273,2018-03-16 00:47:38.293,778,61,"(19.054718300000001, 72.852327299999999)",4,11,3,2018,728
375,28,19.054643,72.8523364,2018-03-16 02:04:51.152,1587,67,"(19.054642999999999, 72.852336399999999)",4,11,3,2018,366
376,36,19.0546009,72.8521687,2018-03-16 02:39:47.800,1729,16,"(19.054600900000001, 72.852168699999993)",4,11,3,2018,905
377,29,19.0549566,72.8518115,2018-03-16 02:56:56.768,120,59,"(19.054956600000001, 72.851811499999997)",4,11,3,2018,885
378,28,19.0546132,72.8523029,2018-03-16 03:45:59.728,2055,69,"(19.054613199999999, 72.852302899999998)",4,11,3,2018,1205
379,35,19.1070928,72.836677,2018-03-16 04:32:34.095,30,125,"(19.1070928, 72.836676999999995)",4,11,3,2018,4213
380,35,19.1072458,72.8371946,2018-03-16 07:43:25.516,7222,0,"(19.107245800000001, 72.837194600000004)",4,11,3,2018,15250
381,27,19.0550025,72.8518118,2018-03-16 12:34:02.313,122,68,"(19.055002500000001, 72.851811799999993)",4,11,3,2018,878
382,30,19.0550049,72.8518403,2018-03-16 14:12:57.610,381,72,"(19.0550049, 72.851840300000006)",4,11,3,2018,373
383,30,19.0544812,72.8520507,2018-03-16 15:30:41.945,4291,64,"(19.054481200000001, 72.852050700000007)",4,11,3,2018,9804
384,32,19.0545697,72.8523615,2018-03-17 00:51:21.364,2170,76,"(19.054569699999998, 72.852361500000001)",5,11,3,2018,1513
385,33,19.1070576,72.8368176,2018-03-17 01:33:23.197,60,316,"(19.107057600000001, 72.836817600000003)",5,11,3,2018,4201
386,50,19.1072348,72.8372269,2018-03-17 03:37:32.417,3236,4,"(19.107234800000001, 72.837226900000005)",5,11,3,2018,322
387,26,19.107275,72.8372894,2018-03-17 06:38:49.787,3913,10,"(19.107275000000001, 72.837289400000003)",5,11,3,2018,6765
388,29,19.1082948,72.838703,2018-03-17 08:39:09.238,65,62,"(19.108294799999999, 72.838702999999995)",5,11,3,2018,2497
389,30,19.0558251,72.8356211,2018-03-17 09:52:21.614,73,96,"(19.0558251, 72.835621099999997)",5,11,3,2018,2925
390,28,19.0544753,72.8523038,2018-03-17 10:55:40.261,62,159,"(19.0544753, 72.852303800000001)",5,11,3,2018,2299
391,30,19.0548673,72.8520144,2018-03-17 12:23:32.007,2965,36,"(19.054867300000002, 72.852014400000002)",5,11,3,2018,3712
392,28,19.054484,72.8523351,2018-03-17 13:29:37.980,242,62,"(19.054483999999999, 72.852335100000005)",5,11,3,2018,5574
393,44,19.0549959,72.8518207,2018-03-17 15:54:51.536,3124,17,"(19.054995900000002, 72.851820700000005)",5,11,3,2018,1022
394,28,19.0549699,72.8517862,2018-03-17 16:32:07.188,1212,4,"(19.0549699, 72.851786200000006)",5,11,3,2018,1969
395,32,19.0546933,72.8520843,2018-03-17 18:39:37.507,5672,27,"(19.0546933, 72.852084300000001)",5,11,3,2018,420
396,32,19.0546682,72.8520503,2018-03-17 21:13:40.421,8822,4,"(19.054668199999998, 72.852050300000002)",5,11,3,2018,1154
397,31,19.0546514,72.8519276,2018-03-17 23:22:17.466,6563,13,"(19.054651400000001, 72.851927599999996)",5,11,3,2018,1457
398,29,19.0546685,72.8520485,2018-03-18 00:36:29.441,2994,4,"(19.054668499999998, 72.852048499999995)",6,11,3,2018,1315
399,34,19.0547369,72.8522956,2018-03-18 02:01:05.223,3760,27,"(19.054736900000002, 72.852295600000005)",6,11,3,2018,5376
400,29,19.0549974,72.8518107,2018-03-18 03:35:04.423,256,65,"(19.054997400000001, 72.851810700000001)",6,11,3,2018,5149
401,30,19.0547306,72.8522129,2018-03-18 05:27:20.157,1578,50,"(19.054730599999999, 72.852212899999998)",6,11,3,2018,8397
402,33,18.6409231,73.7797145,2018-03-18 09:52:39.400,120,421,"(18.640923099999998, 73.779714499999997)",6,11,3,2018,376
403,47,18.6413755,73.7631295,2018-03-18 15:36:34.489,7884,78,"(18.641375499999999, 73.763129500000005)",6,11,3,2018,979
404,29,19.1074875,72.8372249,2018-03-19 04:09:09.555,376,430,"(19.107487500000001, 72.837224899999995)",0,12,3,2018,23499
405,28,19.0548293,72.8519973,2018-03-19 11:57:15.109,4528,6005,"(19.054829300000002, 72.851997299999994)",0,12,3,2018,3748
406,33,19.0546101,72.8522464,2018-03-19 14:02:13.445,60,51,"(19.054610100000001, 72.852246399999999)",0,12,3,2018,3888
407,27,19.0864357,72.8896182,2018-03-19 15:28:16.456,250,850,"(19.086435699999999, 72.889618200000001)",0,12,3,2018,494
408,29,19.0543713,72.852054,2018-03-19 18:24:27.994,61,216,"(19.0543713, 72.852053999999995)",0,12,3,2018,1147
409,50,19.0548095,72.8519889,2018-03-20 01:51:08.195,1656,6,"(19.054809500000001, 72.851988899999995)",1,12,3,2018,615
410,28,19.1073596,72.8371492,2018-03-20 02:57:10.157,515,1946,"(19.107359599999999, 72.837149199999999)",1,12,3,2018,14586
411,26,19.1074875,72.8372249,2018-03-20 07:27:15.673,1579,36,"(19.107487500000001, 72.837224899999995)",1,12,3,2018,11297
412,29,19.0549472,72.8521883,2018-03-20 11:33:42.224,1991,953,"(19.054947200000001, 72.852188299999995)",1,12,3,2018,3827
413,27,19.054723,72.8522027,2018-03-20 13:11:19.115,192,51,"(19.054722999999999, 72.852202700000007)",1,12,3,2018,1696
414,16,19.0548964,72.8519473,2018-03-20 15:19:42.230,6004,19,"(19.054896400000001, 72.851947300000006)",1,12,3,2018,476
415,30,19.0546516,72.8523017,2018-03-20 15:33:42.203,363,55,"(19.0546516, 72.852301699999998)",1,12,3,2018,483
416,27,19.0864788,72.8895545,2018-03-20 16:06:54.063,245,97,"(19.086478799999998, 72.889554500000003)",1,12,3,2018,2418
417,50,19.0766729,72.877811,2018-03-20 19:43:05.358,169,977,"(19.076672899999998, 72.877810999999994)",1,12,3,2018,481
418,30,19.054738,72.8520578,2018-03-21 02:56:41.274,24916,20,"(19.054738, 72.852057799999997)",2,12,3,2018,479
419,29,19.1072315,72.8369365,2018-03-21 03:58:02.812,86,171,"(19.107231500000001, 72.836936499999993)",2,12,3,2018,4082
420,50,19.1074803,72.8372134,2018-03-21 05:27:15.982,1256,1,"(19.107480299999999, 72.837213399999996)",2,12,3,2018,14502
