index,accuracy,latitude,longitude,timestamp,tdiff,geodist,location,day,week,month,year,visit_time
0,24,19.1077314,72.8395022,2018-01-02 08:57:52.707,0,0,"(19.107731399999999, 72.839502199999998)",1,1,1,2018,862
1,27,19.0761517,72.8380659,2018-01-02 09:46:02.766,60,235,"(19.0761517, 72.838065900000004)",1,1,1,2018,4472
2,25,19.0765187,72.8621729,2018-01-02 11:14:26.272,199,740,"(19.076518700000001, 72.862172900000004)",1,1,1,2018,1910
3,27,19.0769416,72.8623946,2018-01-02 11:58:51.500,59,57,"(19.076941600000001, 72.862394600000002)",1,1,1,2018,8335
4,50,19.0765044,72.8623519,2018-01-02 15:27:25.627,1658,22,"(19.076504400000001, 72.862351899999993)",1,1,1,2018,474
5,23,19.0766572,72.8621071,2018-01-02 16:03:21.963,1681,19,"(19.0766572, 72.862107100000003)",1,1,1,2018,7183
6,31,19.07643,72.8621088,2018-01-03 02:11:23.414,29267,23,"(19.076429999999998, 72.862108800000001)",2,1,1,2018,23683
7,29,19.0764353,72.8621726,2018-01-03 09:55:56.094,4094,10,"(19.0764353, 72.862172599999994)",2,1,1,2018,13239
8,24,19.0775119,72.862848,2018-01-03 13:54:42.608,71,53,"(19.077511900000001, 72.862848)",2,1,1,2018,5296
9,48,19.076654,72.8621049,2018-01-03 15:44:03.828,1248,0,"(19.076654000000001, 72.862104900000006)",2,1,1,2018,17916
10,24,19.0766214,72.8622223,2018-01-03 22:43:58.139,1832,0,"(19.076621400000001, 72.862222299999999)",2,1,1,2018,14478
11,6,19.0658056,72.8789178,2018-01-04 02:58:22.000,61,54,"(19.065805600000001, 72.878917799999996)",3,1,1,2018,315
12,20,19.0504823,72.9310753,2018-01-04 03:22:46.185,1101,5663,"(19.050482299999999, 72.931075300000003)",3,1,1,2018,661
13,41,19.0309603,73.0154246,2018-01-04 03:46:43.000,128,164,"(19.0309603, 73.015424600000003)",3,1,1,2018,6777
14,39,18.9906735,73.1219651,2018-01-04 06:41:34.474,60,66,"(18.9906735, 73.121965099999997)",3,1,1,2018,550
15,8,19.0169483,72.8595905,2018-01-04 08:10:26.589,586,86,"(19.016948299999999, 72.859590499999996)",3,1,1,2018,306
16,25,19.107112,72.8369879,2018-01-04 08:51:01.262,166,526,"(19.107112000000001, 72.836987899999997)",3,1,1,2018,2115
17,24,19.107248,72.8371548,2018-01-04 10:11:24.210,2698,18,"(19.107247999999998, 72.837154799999993)",3,1,1,2018,3142
18,34,19.0766589,72.8622988,2018-01-04 11:38:25.844,766,2088,"(19.076658900000002, 72.862298800000005)",3,1,1,2018,20079
19,23,19.0766501,72.8621155,2018-01-05 00:03:07.889,24537,23,"(19.076650099999998, 72.862115500000002)",4,1,1,2018,1450
20,24,19.0766491,72.8620843,2018-01-05 00:52:55.979,1535,2,"(19.076649100000001, 72.862084300000006)",4,1,1,2018,13114
21,23,19.1075147,72.8372782,2018-01-05 05:05:37.168,332,54,"(19.107514699999999, 72.8372782)",4,1,1,2018,9299
22,42,19.1071078,72.8370984,2018-01-05 08:02:52.308,1307,16,"(19.107107800000001, 72.837098400000002)",4,1,1,2018,6256
23,36,19.1071078,72.8370984,2018-01-05 10:19:02.647,1899,16,"(19.107107800000001, 72.837098400000002)",4,1,1,2018,888
24,45,19.1073552,72.837239,2018-01-05 11:13:19.429,279,105,"(19.107355200000001, 72.837238999999997)",4,1,1,2018,2007
25,24,19.0766497,72.862105,2018-01-05 12:48:52.390,2914,2244,"(19.076649700000001, 72.862105)",4,1,1,2018,20092
26,26,19.1074511,72.8373752,2018-01-06 04:29:33.550,213,55,"(19.107451099999999, 72.837375199999997)",5,1,1,2018,3635
27,41,19.1071242,72.8372687,2018-01-06 07:31:13.938,7254,40,"(19.107124200000001, 72.837268699999996)",5,1,1,2018,13352
28,24,19.0766188,72.8622307,2018-01-06 12:46:15.536,3405,14,"(19.076618799999999, 72.862230699999998)",5,1,1,2018,8273
29,35,19.0677778,72.8697735,2018-01-06 15:29:20.393,120,176,"(19.067777800000002, 72.869773499999994)",5,1,1,2018,664
30,20,19.0713403,72.872149,2018-01-06 16:12:43.394,75,350,"(19.071340299999999, 72.872148999999993)",5,1,1,2018,1426
31,24,19.0691871,72.8701508,2018-01-06 16:40:12.102,219,318,"(19.069187100000001, 72.870150800000005)",5,1,1,2018,323
32,42,19.0766045,72.8626404,2018-01-06 17:04:36.000,359,908,"(19.076604499999998, 72.862640400000004)",5,1,1,2018,42934
33,29,19.1070555,72.8369448,2018-01-07 05:21:11.981,64,344,"(19.107055500000001, 72.836944799999998)",6,1,1,2018,9258
34,33,19.1082738,72.8391375,2018-01-07 08:10:32.119,377,80,"(19.108273799999999, 72.839137500000007)",6,1,1,2018,2045
35,4,19.0926435,72.8560694,2018-01-07 09:25:41.950,1259,31,"(19.092643500000001, 72.856069399999996)",6,1,1,2018,591
36,27,19.1207946,72.8703974,2018-01-07 10:18:54.887,297,535,"(19.1207946, 72.870397400000002)",6,1,1,2018,5746
37,27,19.0765981,72.8621777,2018-01-07 12:24:17.000,316,1046,"(19.076598099999998, 72.862177700000004)",6,1,1,2018,3070
38,18,19.047035,72.8199878,2018-01-07 14:14:37.000,135,57,"(19.047035000000001, 72.819987800000007)",6,1,1,2018,374
39,32,19.076654,72.8621049,2018-01-07 16:14:02.180,6556,4761,"(19.076654000000001, 72.862104900000006)",6,1,1,2018,3484
40,30,19.076654,72.8621049,2018-01-07 17:44:00.847,1904,0,"(19.076654000000001, 72.862104900000006)",6,1,1,2018,1570
41,24,19.0766189,72.8622279,2018-01-08 00:07:36.266,21437,1,"(19.0766189, 72.862227899999993)",0,2,1,2018,13531
42,39,19.1072301,72.8370059,2018-01-08 04:17:19.000,61,173,"(19.107230099999999, 72.837005899999994)",0,2,1,2018,895
43,28,19.1071078,72.8370984,2018-01-08 05:30:03.779,3469,0,"(19.107107800000001, 72.837098400000002)",0,2,1,2018,1465
44,42,19.1071078,72.8370984,2018-01-08 06:16:37.704,1323,0,"(19.107107800000001, 72.837098400000002)",0,2,1,2018,337
45,28,19.1071164,72.8372538,2018-01-08 07:00:53.565,2316,0,"(19.107116399999999, 72.837253799999999)",0,2,1,2018,1572
46,20,19.107091,72.8370872,2018-01-08 07:32:24.565,121,56,"(19.107091, 72.837087199999999)",0,2,1,2018,599
47,24,19.1075577,72.8368903,2018-01-08 07:44:15.342,108,56,"(19.107557700000001, 72.836890299999993)",0,2,1,2018,504
48,20,19.1071164,72.8372538,2018-01-08 07:53:54.600,71,62,"(19.107116399999999, 72.837253799999999)",0,2,1,2018,8086
49,36,19.1071078,72.8370984,2018-01-08 10:48:10.309,2349,16,"(19.107107800000001, 72.837098400000002)",0,2,1,2018,1188
50,23,19.0766566,72.8621082,2018-01-08 12:47:19.319,3305,163,"(19.0766566, 72.862108199999994)",0,2,1,2018,11439
51,24,19.0766325,72.8622142,2018-01-09 00:10:51.673,29539,30,"(19.076632499999999, 72.862214199999997)",1,2,1,2018,15628
52,10,19.1069406,72.8369423,2018-01-09 04:57:46.428,62,430,"(19.106940600000001, 72.836942300000004)",1,2,1,2018,7766
53,45,19.1072324,72.8371315,2018-01-09 07:57:34.826,3000,0,"(19.107232400000001, 72.837131499999998)",1,2,1,2018,1311
54,42,19.1072324,72.8371315,2018-01-09 08:47:48.729,1699,0,"(19.107232400000001, 72.837131499999998)",1,2,1,2018,438
55,20,19.1072324,72.8371315,2018-01-09 09:46:17.911,3070,11,"(19.107232400000001, 72.837131499999998)",1,2,1,2018,5615
56,48,19.1071635,72.8372037,2018-01-09 11:44:57.406,1488,8,"(19.107163499999999, 72.837203700000003)",1,2,1,2018,586
57,24,19.0766485,72.8620963,2018-01-09 12:31:43.811,410,588,"(19.076648500000001, 72.862096300000005)",1,2,1,2018,7097
58,50,19.0766927,72.8622273,2018-01-09 15:02:05.094,1897,15,"(19.076692699999999, 72.862227300000001)",1,2,1,2018,1956
59,20,19.0774957,72.8641649,2018-01-09 15:42:06.623,128,102,"(19.0774957, 72.864164900000006)",1,2,1,2018,491
60,24,19.0766449,72.8621031,2018-01-09 15:56:32.487,242,171,"(19.076644900000002, 72.862103099999999)",1,2,1,2018,5568
61,39,19.0763243,72.8621364,2018-01-10 00:57:24.027,4611,35,"(19.0763243, 72.862136399999997)",2,2,1,2018,6827
62,41,19.1213084,72.8704044,2018-01-10 03:22:39.144,274,541,"(19.1213084, 72.870404399999998)",2,2,1,2018,15398
63,9,19.1208771,72.8707009,2018-01-10 07:47:08.547,22,53,"(19.120877100000001, 72.870700900000003)",2,2,1,2018,2794
64,30,19.1127144,72.864719,2018-01-10 08:48:33.037,225,273,"(19.112714400000002, 72.864718999999994)",2,2,1,2018,5078
65,26,19.1211289,72.8705731,2018-01-10 10:31:40.135,564,1236,"(19.121128899999999, 72.870573100000001)",2,2,1,2018,784
66,24,19.0766131,72.8622166,2018-01-10 11:42:22.759,2253,2130,"(19.076613099999999, 72.862216599999996)",2,2,1,2018,57011
67,26,19.1073628,72.8371975,2018-01-11 04:07:03.567,374,51,"(19.107362800000001, 72.837197500000002)",3,2,1,2018,9424
68,20,19.1075482,72.8374673,2018-01-11 06:47:08.301,156,56,"(19.1075482, 72.8374673)",3,2,1,2018,4364
69,26,19.1072748,72.8370217,2018-01-11 08:02:10.999,119,54,"(19.107274799999999, 72.837021699999994)",3,2,1,2018,14460
70,24,19.0766245,72.8622408,2018-01-11 12:57:25.293,2178,2937,"(19.076624500000001, 72.862240799999995)",3,2,1,2018,52864
71,50,19.107311,72.8371145,2018-01-12 04:12:34.774,426,56,"(19.107310999999999, 72.837114499999998)",4,2,1,2018,6869
72,42,19.1072324,72.8371315,2018-01-12 06:28:06.373,1238,0,"(19.107232400000001, 72.837131499999998)",4,2,1,2018,17885
73,24,19.1072434,72.8371441,2018-01-12 11:55:34.434,1718,11,"(19.107243400000002, 72.837144100000003)",4,2,1,2018,1448
74,19,19.0776578,72.8628677,2018-01-12 13:01:20.943,242,73,"(19.077657800000001, 72.862867699999995)",4,2,1,2018,416
75,32,19.0766467,72.8621096,2018-01-12 13:17:14.743,269,141,"(19.076646700000001, 72.862109599999997)",4,2,1,2018,51259
76,27,19.1070264,72.8371543,2018-01-13 03:56:39.903,124,560,"(19.107026399999999, 72.837154299999995)",5,2,1,2018,4639
77,39,19.1072324,72.8371315,2018-01-13 05:48:19.305,2042,0,"(19.107232400000001, 72.837131499999998)",5,2,1,2018,7630
78,48,19.1072324,72.8371315,2018-01-13 09:57:59.420,6509,13808,"(19.107232400000001, 72.837131499999998)",5,2,1,2018,797
79,48,19.1072324,72.8371315,2018-01-13 10:47:08.281,2150,11,"(19.107232400000001, 72.837131499999998)",5,2,1,2018,1158
80,48,19.1071635,72.8372037,2018-01-13 11:28:22.320,1312,0,"(19.107163499999999, 72.837203700000003)",5,2,1,2018,4347
81,24,19.0766246,72.8622212,2018-01-13 13:51:51.534,4101,4210,"(19.076624599999999, 72.862221199999993)",5,2,1,2018,61034
82,23,19.0766475,72.8620988,2018-01-14 07:35:11.783,2552,1,"(19.0766475, 72.862098799999998)",6,2,1,2018,72958
83,3,19.1070593,72.8369205,2018-01-15 04:18:47.000,61,383,"(19.1070593, 72.836920500000005)",0,3,1,2018,2252
84,48,19.1072324,72.8371315,2018-01-15 05:18:40.139,1321,0,"(19.107232400000001, 72.837131499999998)",0,3,1,2018,3470
85,39,19.1072324,72.8371315,2018-01-15 06:42:54.278,1573,0,"(19.107232400000001, 72.837131499999998)",0,3,1,2018,5695
86,25,19.1071511,72.8372231,2018-01-15 09:00:48.964,2566,13,"(19.107151099999999, 72.837223100000003)",0,3,1,2018,6007
87,48,19.1072324,72.8371315,2018-01-15 11:35:09.833,3240,11,"(19.107232400000001, 72.837131499999998)",0,3,1,2018,1452
88,26,19.076477,72.8624076,2018-01-15 13:42:56.034,243,683,"(19.076477000000001, 72.862407599999997)",0,3,1,2018,27725
89,24,19.076625,72.8622202,2018-01-15 23:32:39.449,7572,1,"(19.076625, 72.862220199999996)",0,3,1,2018,12922
90,28,19.0753848,72.862295,2018-01-16 03:11:15.402,147,77,"(19.075384799999998, 72.862295000000003)",1,3,1,2018,309
91,32,19.0763335,72.8624423,2018-01-16 03:17:32.074,66,66,"(19.0763335, 72.862442299999998)",1,3,1,2018,3819
92,20,19.1072324,72.8371315,2018-01-16 04:51:50.486,548,301,"(19.107232400000001, 72.837131499999998)",1,3,1,2018,12616
93,50,19.1072747,72.8371428,2018-01-16 08:45:36.109,1371,1,"(19.107274700000001, 72.837142799999995)",1,3,1,2018,5022
94,34,19.1072324,72.8371315,2018-01-16 10:32:55.200,1400,11,"(19.107232400000001, 72.837131499999998)",1,3,1,2018,4162
95,48,19.1072324,72.8371315,2018-01-16 12:47:04.492,2378,0,"(19.107232400000001, 72.837131499999998)",1,3,1,2018,2163
96,8,19.0765069,72.8622614,2018-01-16 13:57:45.388,244,241,"(19.076506899999998, 72.862261399999994)",1,3,1,2018,354
97,23,19.0766246,72.8622193,2018-01-16 15:12:26.783,4125,15,"(19.076624599999999, 72.862219300000007)",1,3,1,2018,47631
98,25,19.1073708,72.8371972,2018-01-17 04:56:14.200,178,53,"(19.107370800000002, 72.837197200000006)",2,3,1,2018,5561
99,23,19.1074619,72.8372322,2018-01-17 06:43:01.424,126,65,"(19.107461900000001, 72.837232200000003)",2,3,1,2018,1616
100,23,19.1072309,72.8371373,2018-01-17 09:39:43.088,8980,1,"(19.107230900000001, 72.837137299999995)",2,3,1,2018,3630
101,42,19.1071635,72.8372037,2018-01-17 11:09:33.374,1748,11,"(19.107163499999999, 72.837203700000003)",2,3,1,2018,1027
102,36,19.1071635,72.8372037,2018-01-17 12:39:36.545,4373,11,"(19.107163499999999, 72.837203700000003)",2,3,1,2018,1260
103,33,19.0957918,72.8521027,2018-01-17 13:20:27.581,143,56,"(19.095791800000001, 72.852102700000003)",2,3,1,2018,1026
104,29,19.0752758,72.8644014,2018-01-17 14:05:05.224,140,144,"(19.0752758, 72.864401400000006)",2,3,1,2018,510
105,27,19.076367,72.8623702,2018-01-17 14:16:07.221,149,156,"(19.076367000000001, 72.862370200000001)",2,3,1,2018,1725
106,24,19.0776864,72.862997,2018-01-17 14:49:09.160,122,88,"(19.077686400000001, 72.862996999999993)",2,3,1,2018,1699
107,37,19.0766205,72.8622748,2018-01-17 15:22:57.208,321,285,"(19.076620500000001, 72.862274799999994)",2,3,1,2018,33557
108,24,19.076625,72.8622203,2018-01-18 00:45:13.008,24,70,"(19.076625, 72.862220300000004)",3,3,1,2018,13934
109,13,19.1070606,72.8369257,2018-01-18 05:02:30.427,125,541,"(19.107060600000001, 72.836925699999995)",3,3,1,2018,1931
110,30,19.1072324,72.8371315,2018-01-18 06:01:07.964,1583,12,"(19.107232400000001, 72.837131499999998)",3,3,1,2018,5574
111,36,19.1071635,72.8372037,2018-01-18 08:04:05.216,1790,0,"(19.107163499999999, 72.837203700000003)",3,3,1,2018,1835
112,34,19.1076553,72.8373876,2018-01-18 08:36:45.643,122,59,"(19.107655300000001, 72.8373876)",3,3,1,2018,1733
113,39,19.1072324,72.8371315,2018-01-18 09:13:46.797,480,54,"(19.107232400000001, 72.837131499999998)",3,3,1,2018,645
114,42,19.1072324,72.8371315,2018-01-18 09:50:19.670,1547,0,"(19.107232400000001, 72.837131499999998)",3,3,1,2018,3941
115,14,19.0766452,72.8622969,2018-01-18 12:33:43.000,87,365,"(19.076645200000002, 72.862296900000004)",3,3,1,2018,10200
116,40,19.0767186,72.8621178,2018-01-18 16:40:17.521,4555,7,"(19.0767186, 72.862117799999993)",3,3,1,2018,31724
117,28,19.1072102,72.837146,2018-01-19 04:23:38.514,9310,458,"(19.107210200000001, 72.837146000000004)",4,3,1,2018,4847
118,23,19.1072392,72.8371801,2018-01-19 05:50:04.774,120,76,"(19.107239199999999, 72.837180099999998)",4,3,1,2018,2113
119,48,19.1072646,72.8372343,2018-01-19 07:06:37.658,2474,8,"(19.107264600000001, 72.837234300000006)",4,3,1,2018,1658
120,27,19.1073519,72.8371872,2018-01-19 08:12:13.097,2272,11,"(19.107351900000001, 72.837187200000002)",4,3,1,2018,306
121,39,19.0766529,72.8623334,2018-01-19 09:22:58.000,123,175,"(19.076652899999999, 72.862333399999997)",4,3,1,2018,7855
122,5,19.0724058,72.8714233,2018-01-19 11:49:55.000,167,109,"(19.072405799999999, 72.871423300000004)",4,3,1,2018,674
123,16,19.0766296,72.8624664,2018-01-19 12:12:11.067,122,347,"(19.0766296, 72.862466400000002)",4,3,1,2018,13832
124,23,19.0766155,72.8622319,2018-01-19 16:31:32.921,1684,8,"(19.076615499999999, 72.862231899999998)",4,3,1,2018,546
125,24,19.0766213,72.8622242,2018-01-19 17:01:07.577,1225,0,"(19.076621299999999, 72.8622242)",4,3,1,2018,10282
126,24,19.0766026,72.8622323,2018-01-19 22:34:13.794,6837,0,"(19.076602600000001, 72.862232300000002)",4,3,1,2018,415
127,24,19.0766212,72.8622242,2018-01-20 01:44:32.945,1852,0,"(19.076621200000002, 72.8622242)",5,3,1,2018,7294
128,10,19.1070363,72.8368665,2018-01-20 04:03:13.000,122,617,"(19.107036300000001, 72.836866499999999)",5,3,1,2018,5476
129,48,19.1072102,72.837146,2018-01-20 05:58:08.071,1400,5,"(19.107210200000001, 72.837146000000004)",5,3,1,2018,317
130,23,19.1072407,72.8371946,2018-01-20 06:39:46.026,1621,849,"(19.107240699999998, 72.837194600000004)",5,3,1,2018,704
131,34,19.1072102,72.837146,2018-01-20 06:58:11.702,86,848,"(19.107210200000001, 72.837146000000004)",5,3,1,2018,11448
132,23,19.1071873,72.8366324,2018-01-20 10:15:37.834,363,64,"(19.1071873, 72.836632399999999)",5,3,1,2018,496
133,23,19.1072102,72.837146,2018-01-20 10:26:03.520,126,55,"(19.107210200000001, 72.837146000000004)",5,3,1,2018,5207
134,24,19.0765904,72.8622322,2018-01-20 16:55:56.904,16226,142,"(19.076590400000001, 72.862232199999994)",5,3,1,2018,8797
135,23,19.0765904,72.8622321,2018-01-21 03:01:14.308,2860,0,"(19.076590400000001, 72.8622321)",6,3,1,2018,19505
136,22,19.0765009,72.862299,2018-01-21 11:23:08.342,10542,9,"(19.076500899999999, 72.862298999999993)",6,3,1,2018,12568
137,24,19.0752028,72.8621464,2018-01-21 14:55:27.661,126,52,"(19.0752028, 72.8621464)",6,3,1,2018,6564
138,28,19.0764753,72.8623024,2018-01-21 16:49:52.055,283,154,"(19.076475299999998, 72.862302400000004)",6,3,1,2018,18053
139,42,19.0765509,72.8622272,2018-01-21 22:43:53.679,3131,0,"(19.076550900000001, 72.862227200000007)",6,3,1,2018,2810
140,23,19.0765478,72.862232,2018-01-22 00:28:35.319,3459,1,"(19.0765478, 72.862232000000006)",0,4,1,2018,12192
141,28,19.1073861,72.8371954,2018-01-22 04:21:17.861,163,68,"(19.107386099999999, 72.837195399999999)",0,4,1,2018,2319
142,50,19.1073217,72.8371436,2018-01-22 05:32:49.967,1965,12,"(19.1073217, 72.837143600000005)",0,4,1,2018,360
143,23,19.1077731,72.8369477,2018-01-22 07:42:50.289,63,53,"(19.107773099999999, 72.836947699999996)",0,4,1,2018,8390
144,32,19.1075434,72.8375852,2018-01-22 10:05:06.483,122,59,"(19.107543400000001, 72.837585200000007)",0,4,1,2018,5562
145,25,19.0768831,72.862315,2018-01-22 12:08:53.090,69,87,"(19.0768831, 72.862314999999995)",0,4,1,2018,28695
146,18,19.0766019,72.862224,2018-01-22 22:58:42.353,6605,21,"(19.0766019, 72.862223999999998)",0,4,1,2018,19558
147,36,19.1072646,72.8372343,2018-01-23 05:37:59.483,2631,12,"(19.107264600000001, 72.837234300000006)",1,4,1,2018,784
148,39,19.1072102,72.837146,2018-01-23 06:31:49.592,2444,9,"(19.107210200000001, 72.837146000000004)",1,4,1,2018,794
149,27,19.1081475,72.8383325,2018-01-23 06:51:56.355,131,147,"(19.108147500000001, 72.838332500000007)",1,4,1,2018,851
150,26,19.1072646,72.8372343,2018-01-23 07:51:58.408,2430,237,"(19.107264600000001, 72.837234300000006)",1,4,1,2018,4343
151,25,19.1072766,72.8372852,2018-01-23 09:25:20.707,1243,11,"(19.107276599999999, 72.837285199999997)",1,4,1,2018,9900
152,24,19.0770087,72.8624751,2018-01-23 12:50:15.257,59,60,"(19.0770087, 72.862475099999997)",1,4,1,2018,3094
153,25,19.0765184,72.862149,2018-01-23 14:07:34.620,1532,9,"(19.076518400000001, 72.862149000000002)",1,4,1,2018,384
154,50,19.0764586,72.8622603,2018-01-23 14:39:04.623,1505,13,"(19.076458599999999, 72.862260300000003)",1,4,1,2018,24757
155,17,19.0767339,72.8620775,2018-01-23 22:32:01.417,3543,23,"(19.076733900000001, 72.862077499999998)",1,4,1,2018,6134
156,24,19.0765459,72.8622327,2018-01-24 00:19:08.974,108,60,"(19.076545899999999, 72.862232700000007)",2,4,1,2018,7740
157,30,19.076466,72.862198,2018-01-24 02:52:34.950,1438,19,"(19.076466, 72.862198000000006)",2,4,1,2018,5346
158,20,19.1069977,72.8368266,2018-01-24 04:53:32.000,120,431,"(19.106997700000001, 72.836826599999995)",2,4,1,2018,6720
159,20,19.1071962,72.8371568,2018-01-24 08:37:32.137,4729,0,"(19.107196200000001, 72.837156800000002)",2,4,1,2018,963
160,25,19.1071517,72.837166,2018-01-24 09:22:01.632,1702,5,"(19.107151699999999, 72.837165999999996)",2,4,1,2018,4293
161,39,19.1071962,72.8371568,2018-01-24 12:01:14.238,5251,0,"(19.107196200000001, 72.837156800000002)",2,4,1,2018,324
162,6,19.0766748,72.8618979,2018-01-24 12:32:57.000,119,156,"(19.076674799999999, 72.861897900000002)",2,4,1,2018,5851
163,43,19.080866,72.8431646,2018-01-24 15:00:11.324,863,126,"(19.080866, 72.843164599999994)",2,4,1,2018,538
164,16,19.0763414,72.8625208,2018-01-24 15:25:01.736,120,51,"(19.0763414, 72.862520799999999)",2,4,1,2018,17298
165,23,19.0765588,72.8622236,2018-01-24 23:02:34.725,7196,20,"(19.076558800000001, 72.862223599999993)",2,4,1,2018,16136
166,25,19.1072348,72.8368596,2018-01-25 03:56:06.963,147,525,"(19.107234800000001, 72.836859599999997)",3,4,1,2018,24855
167,24,19.076536,72.8622233,2018-01-25 12:56:52.796,5423,6,"(19.076536000000001, 72.862223299999997)",3,4,1,2018,1872
168,26,19.0765451,72.8623229,2018-01-25 13:38:22.575,59,52,"(19.076545100000001, 72.862322899999995)",3,4,1,2018,660
169,7,19.0775414,72.862782,2018-01-25 13:56:14.000,94,56,"(19.077541400000001, 72.862781999999996)",3,4,1,2018,1346
170,31,19.0765145,72.8623105,2018-01-25 14:20:46.892,124,111,"(19.076514499999998, 72.862310500000007)",3,4,1,2018,5828
171,24,19.0766012,72.8622237,2018-01-25 16:25:14.534,1625,7,"(19.076601199999999, 72.862223700000001)",3,4,1,2018,35836
172,50,19.0764228,72.8621853,2018-01-26 02:51:15.069,1595,13,"(19.0764228, 72.862185299999993)",4,4,1,2018,6090
173,23,19.0765365,72.8622231,2018-01-26 05:02:08.583,1744,0,"(19.0765365, 72.862223099999994)",4,4,1,2018,8107
174,23,19.0765355,72.8622235,2018-01-26 07:43:08.695,1524,8,"(19.076535499999999, 72.862223499999999)",4,4,1,2018,6685
175,26,19.0764848,72.8622594,2018-01-26 11:01:19.486,5183,6,"(19.076484799999999, 72.862259399999999)",4,4,1,2018,8162
176,23,19.0765353,72.8622174,2018-01-26 13:37:15.984,582,161,"(19.0765353, 72.862217400000006)",4,4,1,2018,39765
177,50,19.076435,72.8621664,2018-01-27 01:12:15.889,1795,1,"(19.076435, 72.862166400000007)",5,4,1,2018,999
178,48,19.1072851,72.8372206,2018-01-27 02:24:18.207,2432,111,"(19.107285099999999, 72.837220599999995)",5,4,1,2018,1075
179,24,19.1072304,72.8371749,2018-01-27 03:06:34.484,1458,2,"(19.107230399999999, 72.837174899999994)",5,4,1,2018,1710
180,48,19.1071962,72.8371568,2018-01-27 04:03:57.338,1722,0,"(19.107196200000001, 72.837156800000002)",5,4,1,2018,2059
181,23,19.1072054,72.8371722,2018-01-27 05:08:31.523,1810,2,"(19.107205400000002, 72.837172199999998)",5,4,1,2018,9087
182,36,19.1072851,72.8372206,2018-01-27 08:43:13.508,3775,12,"(19.107285099999999, 72.837220599999995)",5,4,1,2018,306
183,23,19.0765741,72.8622321,2018-01-27 12:13:05.430,11048,3748,"(19.076574099999998, 72.8622321)",5,4,1,2018,2752
184,23,19.0765355,72.8622234,2018-01-28 03:23:54.731,51888,3,"(19.076535499999999, 72.862223400000005)",6,4,1,2018,3480
185,24,19.0764174,72.8621782,2018-01-28 04:42:19.337,1205,1,"(19.0764174, 72.862178200000002)",6,4,1,2018,4670
186,21,19.0779075,72.8627953,2018-01-28 06:42:00.000,214,135,"(19.077907499999998, 72.862795300000002)",6,4,1,2018,366
187,29,19.0764218,72.8620522,2018-01-28 06:50:06.000,120,174,"(19.076421799999999, 72.862052199999994)",6,4,1,2018,3867
188,24,19.0808834,72.8536066,2018-01-28 08:06:24.550,145,167,"(19.080883400000001, 72.853606600000006)",6,4,1,2018,310
189,24,19.076535,72.8622108,2018-01-28 08:54:09.384,1437,5,"(19.076535, 72.8622108)",6,4,1,2018,15898
190,12,19.070827,72.8700276,2018-01-28 14:24:08.000,1916,148,"(19.070827000000001, 72.8700276)",6,4,1,2018,507
191,50,19.0652699,72.8617154,2018-01-28 16:28:40.336,631,74,"(19.065269900000001, 72.861715399999994)",6,4,1,2018,654
192,28,19.0765221,72.8622991,2018-01-28 16:53:11.352,62,154,"(19.076522099999998, 72.862299100000001)",6,4,1,2018,41154
193,31,19.1070513,72.8367658,2018-01-29 04:47:19.832,61,280,"(19.107051299999998, 72.836765799999995)",0,5,1,2018,3206
194,25,19.1072676,72.8367806,2018-01-29 05:44:37.485,221,81,"(19.1072676, 72.836780599999997)",0,5,1,2018,814
195,28,19.1073717,72.8372181,2018-01-29 07:05:20.973,4025,20,"(19.107371700000002, 72.837218100000001)",0,5,1,2018,3032
196,48,19.1071962,72.8371568,2018-01-29 10:21:56.703,8756,0,"(19.107196200000001, 72.837156800000002)",0,5,1,2018,5041
197,20,19.0765353,72.8622174,2018-01-29 12:34:53.910,1334,15,"(19.0765353, 72.862217400000006)",0,5,1,2018,4369
198,48,19.0765353,72.8622174,2018-01-29 14:22:08.436,2049,0,"(19.0765353, 72.862217400000006)",0,5,1,2018,4278
199,25,19.0765219,72.862286,2018-01-29 16:00:28.058,1608,2,"(19.076521899999999, 72.862285999999997)",0,5,1,2018,3642
200,50,19.0766233,72.8622605,2018-01-29 18:08:57.119,1993,4,"(19.076623300000001, 72.862260500000005)",0,5,1,2018,8252
201,13,19.0764608,72.86213,2018-01-29 21:14:21.039,2839,0,"(19.0764608, 72.862129999999993)",0,5,1,2018,4022
202,19,19.0766562,72.8623343,2018-01-29 23:09:00.965,2842,13,"(19.076656199999999, 72.862334300000001)",0,5,1,2018,18318
203,25,19.1071974,72.8372362,2018-01-30 04:48:56.243,509,83,"(19.1071974, 72.837236200000007)",1,5,1,2018,1992
204,8,19.1145931,72.8342175,2018-01-30 05:29:59.427,94,241,"(19.1145931, 72.834217499999994)",1,5,1,2018,533
205,24,19.1072133,72.8370243,2018-01-30 06:04:40.189,1546,881,"(19.107213300000002, 72.837024299999996)",1,5,1,2018,7603
206,48,19.1072189,72.8372585,2018-01-30 08:40:25.492,1724,13,"(19.107218899999999, 72.837258500000004)",1,5,1,2018,7952
207,20,19.0765323,72.8622164,2018-01-30 13:34:24.401,9662,4301,"(19.0765323, 72.862216399999994)",1,5,1,2018,3414
208,32,19.0801937,72.8539837,2018-01-30 14:53:02.283,122,91,"(19.080193699999999, 72.853983700000001)",1,5,1,2018,990
